HS2021050502032021050620220104AI
D202107300800257791   Murdoch Mysteries (05) (HD)                                                                         Murdoch Mysteries                                                                                   122378   09, Invention Convention                                                                            Invention Convention                                                                                327083   06000  500028351Crime Drama                                                                                         004500171291610Murdoch Mysteries                                                                                   
D202107300900256594   Rizzoli & Isles (02) (HD)                                                                           Rizzoli & Isles                                                                                     118947   04. Brown Eyed Girl                                                                                 Brown-Eyed Girl                                                                                     327470   06000  500028351Crime Drama                                                                                         004500171291611Rizzoli and Isles                                                                                   
D202107301000568966   Unforgettable (01)                                                                                  Unforgettable                                                                                       568980   Ep 14                                                                                               Carrie's Caller                                                                                     568965   06000  500028351Crime Drama                                                                                         004039171291612Unforgettable                                                                                       
D202107301100600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600794   14, A Man of Consequence                                                                            A Man of Consequence                                                                                600779   06000  500028351Crime Drama                                                                                         004144171291612Hudson & Rex                                                                                        
D202107301200594020   Shakespeare & Hathaway - Private Investigators (02)                                                 Shakespeare & Hathaway: Private Investigators                                                       594027   Ep 10                                                                                               Too Cold for Hell                                                                                   581699   06000  500028351Crime Drama                                                                                         004337171291493Shakespeare & Hathaway: Private Investigators                                                       
D202107301300298268   Death in Paradise (03) (HD)                                                                         Death in Paradise                                                                                   177020   02, The Wrong Man                                                                                   The Wrong Man                                                                                       329463   06000  500028351Crime Drama                                                                                         004508171291494Death in Paradise                                                                                   
D202107301400586474   Murdoch Mysteries (13)                                                                              Murdoch Mysteries                                                                                   586485   11, Staring Blindly into the Future                                                                 Staring Blindly into the Future                                                                     327083   06000  500028351Crime Drama                                                                                         004224171291494Murdoch Mysteries                                                                                   
D202107301500586474   Murdoch Mysteries (13)                                                                              Murdoch Mysteries                                                                                   586486   12, Fox Hunt                                                                                        Fox Hunt                                                                                            327083   06000  500028351Crime Drama                                                                                         004207171291497Murdoch Mysteries                                                                                   
D202107301600609235   The Good Wife (01)                                                                                  The Good Wife                                                                                       609254   19, Boom                                                                                            The Good Wife                                                                                       609234   06000  500023209Drama                                                                                               004400171283408The Good Wife                                                                                       
D202107301700256594   Rizzoli & Isles (02) (HD)                                                                           Rizzoli & Isles                                                                                     118948   05. Don't Hate The Player                                                                           Don't Hate the Player                                                                               327470   06000  500028351Crime Drama                                                                                         004500171291499Rizzoli and Isles                                                                                   
D202107301800568966   Unforgettable (01)                                                                                  Unforgettable                                                                                       568981   Ep 15                                                                                               The Following Sea                                                                                   568965   06000  500028351Crime Drama                                                                                         004034171291500Unforgettable                                                                                       
D202107301900600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600795   15, Over Ice                                                                                        Over Ice                                                                                            600779   06000  500028351Crime Drama                                                                                         004144171291500Hudson & Rex                                                                                        
D202107302000298268   Death in Paradise (03) (HD)                                                                         Death in Paradise                                                                                   177020   02, The Wrong Man                                                                                   The Wrong Man                                                                                       329463   06108  500028351Crime Drama                                                                                         004508171291691Death in Paradise                                                                                   
D202107302100610556   Deception                                                                                           Deception                                                                                           610558   02                                                                                                  Deception                                                                                           610555   06000  500028351Crime Drama                                                                                         104400171292569Deception                                                                                           
D202107302200600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600795   15, Over Ice                                                                                        Over Ice                                                                                            600779   05744  500028351Crime Drama                                                                                         004144172022951Hudson & Rex                                                                                        
D202107302300609235   The Good Wife (01)                                                                                  The Good Wife                                                                                       609255   20, Mock                                                                                            The Good Wife                                                                                       609234   06000  500023209Drama                                                                                               104400171283408The Good Wife                                                                                       
D202107302400588694   We Hunt Together (01)                                                                               We Hunt Together                                                                                    588699   Ep 05                                                                                               We Hunt Together                                                                                    588693   05907  500028351Crime Drama                                                                                         004307171859755We Hunt Together                                                                                    
D202107302500568966   Unforgettable (01)                                                                                  Unforgettable                                                                                       568981   Ep 15                                                                                               The Following Sea                                                                                   568965   05634  500028351Crime Drama                                                                                         004034171779055Unforgettable                                                                                       
D202107302600594020   Shakespeare & Hathaway - Private Investigators (02)                                                 Shakespeare & Hathaway: Private Investigators                                                       594027   Ep 10                                                                                               Too Cold for Hell                                                                                   581699   04937  500028351Crime Drama                                                                                         004337171779072Shakespeare & Hathaway: Private Investigators                                                       
D202107302700579603   Rush (04)                                                                                           Rush                                                                                                579609   Episode 06                                                                                          Rush                                                                                                579080   04926  500028351Crime Drama                                                                                         004326172034985Rush                                                                                                
D202107310710307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187226   12, The Missing                                                                                     The Missing                                                                                         327083   05000  500028351Crime Drama                                                                                         004213171778977Murdoch Mysteries                                                                                   
D202107310800307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187227   13, Mr Murdoch's Neighbourhood                                                                      Mr Murdoch's Neighbourhood                                                                          327083   06000  500028351Crime Drama                                                                                         004214171778978Murdoch Mysteries                                                                                   
D202107310900307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187228   14, From Murdoch to Eternity                                                                        From Murdoch to Eternity                                                                            327083   06000  500028351Crime Drama                                                                                         004213171778980Murdoch Mysteries                                                                                   
D202107311000600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600795   15, Over Ice                                                                                        Over Ice                                                                                            600779   06000  500028351Crime Drama                                                                                         004144169065255Hudson & Rex                                                                                        
D202107311100600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600796   16, Blind Justice                                                                                   Blind Justice                                                                                       600779   06000  500028351Crime Drama                                                                                         004150169065256Hudson & Rex                                                                                        
D202107311200299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179234   01, The Ghost in the Machine                                                                        The Ghost in the Machine                                                                            329855   06000  500023209Drama                                                                                               004500171778952Father Brown                                                                                        
D202107311300299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179235   02, The Maddest of All                                                                              Maddest of All                                                                                      329855   06000  500023209Drama                                                                                               004500171778953Father Brown                                                                                        
D202107311400231080   Miss Marple Omnibus (2)                                                                             Miss Marple                                                                                         47405    02, Sleeping Murder                                                                                 Sleeping Murder                                                                                     327174   12000  500028351Crime Drama                                                                                         009000171778934Miss Marple                                                                                         
D202107311600568297   The Coroner (2)                                                                                     The Coroner                                                                                         568326   Ep 07 - Perfect Pair                                                                                Perfect Pair                                                                                        555640   06000  500023209Drama                                                                                               004333171778998The Coroner                                                                                         
D202107311700568297   The Coroner (2)                                                                                     The Coroner                                                                                         568323   Ep 08 - The Foxby Affair                                                                            The Foxby Affair                                                                                    555640   06000  500023209Drama                                                                                               004431171778998The Coroner                                                                                         
D202107311800249660   Inspector Alleyn Mysteries (1d) Death In A White Tie (6 br. 7 part)                                 The Inspector Alleyn Mysteries                                                                      103363   Inspector Alleyn Mysteries (1d) Death In A White Tie, 1 (6 br. 7 part)                              Death in a White Tie                                                                                327082   13000  500023381Crime                                                                                               009535171778881Inspector Alleyn Mysteries                                                                          
D202107312005299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179234   01, The Ghost in the Machine                                                                        The Ghost in the Machine                                                                            329855   06034  500023209Drama                                                                                               004500171779009Father Brown                                                                                        
D202107312105299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179235   02, The Maddest of All                                                                              Maddest of All                                                                                      329855   06022  500023209Drama                                                                                               004500171779009Father Brown                                                                                        
D202107312205568297   The Coroner (2)                                                                                     The Coroner                                                                                         568326   Ep 07 - Perfect Pair                                                                                Perfect Pair                                                                                        555640   06031  500023209Drama                                                                                               004333171779025The Coroner                                                                                         
D202107312305568297   The Coroner (2)                                                                                     The Coroner                                                                                         568323   Ep 08 - The Foxby Affair                                                                            The Foxby Affair                                                                                    555640   06052  500023209Drama                                                                                               004431171779011The Coroner                                                                                         
D202107312405588694   We Hunt Together (01)                                                                               We Hunt Together                                                                                    588700   Ep 06                                                                                               We Hunt Together                                                                                    588693   05952  500028351Crime Drama                                                                                         004352171859756We Hunt Together                                                                                    
D202107312505599495   Tommy (01)                                                                                          Tommy                                                                                               599504   Ep 09                                                                                               Free to Go                                                                                          599494   05219  500028351Crime Drama                                                                                         004119172035421Tommy                                                                                               
D202107312555599495   Tommy (01)                                                                                          Tommy                                                                                               599505   Ep 10                                                                                               Packing Heat                                                                                        599494   05153  500028351Crime Drama                                                                                         004053172035470Tommy                                                                                               
D202107312700579603   Rush (04)                                                                                           Rush                                                                                                579610   Episode 07                                                                                          Rush                                                                                                579080   05024  500028351Crime Drama                                                                                         004424172034985Rush                                                                                                
D202108010710307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187229   15, Hades Hath No Fury                                                                              Hades Hath No Fury                                                                                  327083   04211  500028351Crime Drama                                                                                         004211171778982Murdoch Mysteries                                                                                   
D202108010800307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187230   16, Master Lovecraft                                                                                Master Lovecraft                                                                                    327083   05927  500028351Crime Drama                                                                                         004140171778984Murdoch Mysteries                                                                                   
D202108010900307674   Murdoch Mysteries (10) (HD)                                                                         Murdoch Mysteries                                                                                   187231   17, Hot Wheels of Thunder                                                                           Hot Wheels of Thunder                                                                               327083   05959  500028351Crime Drama                                                                                         004212171778985Murdoch Mysteries                                                                                   
D202108011000299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179234   01, The Ghost in the Machine                                                                        The Ghost in the Machine                                                                            329855   06034  500023209Drama                                                                                               004500171778953Father Brown                                                                                        
D202108011100299866   Father Brown (02) (HD)                                                                              Father Brown                                                                                        179235   02, The Maddest of All                                                                              Maddest of All                                                                                      329855   06022  500023209Drama                                                                                               004500171778954Father Brown                                                                                        
D202108011200231080   Miss Marple Omnibus (2)                                                                             Miss Marple                                                                                         47405    02, Sleeping Murder                                                                                 Sleeping Murder                                                                                     327174   12000  500028351Crime Drama                                                                                         009000171778934Miss Marple                                                                                         
D202108011400568297   The Coroner (2)                                                                                     The Coroner                                                                                         568326   Ep 07 - Perfect Pair                                                                                Perfect Pair                                                                                        555640   05933  500023209Drama                                                                                               004333171778999The Coroner                                                                                         
D202108011500568297   The Coroner (2)                                                                                     The Coroner                                                                                         568323   Ep 08 - The Foxby Affair                                                                            The Foxby Affair                                                                                    555640   06031  500023209Drama                                                                                               004431171779000The Coroner                                                                                         
D202108011600                                                                                                                                                                                                                                                                                                                                                                                                                                           06000                                                                                                               0     172023223                                                                                                    
D202108011700298268   Death in Paradise (03) (HD)                                                                         Death in Paradise                                                                                   177021   03, An Artistic Murder                                                                              An Artistic Murder                                                                                  329463   06146  500028351Crime Drama                                                                                         004546171291501Death in Paradise                                                                                   
D202108011800610556   Deception                                                                                           Deception                                                                                           610558   02                                                                                                  Deception                                                                                           610555   06000  500028351Crime Drama                                                                                         004400171292569Deception                                                                                           
D202108011900600831   Hudson & Rex (02)                                                                                   Hudson & Rex                                                                                        600832   01, Strangers in the Night                                                                          Strangers in the Night                                                                              600779   05749  500028351Crime Drama                                                                                         004149169065257Hudson & Rex                                                                                        
D202108012000600831   Hudson & Rex (02)                                                                                   Hudson & Rex                                                                                        600833   02, Dead Man Walking                                                                                Dead Man Walking                                                                                    600779   05750  500028351Crime Drama                                                                                         004150169065257Hudson & Rex                                                                                        
D202108012100596725   Death In Paradise (08)                                                                              Death in Paradise                                                                                   596739   Ep 05                                                                                               Beyond the Shining Sea - Part One                                                                   329463   06000  500028351Crime Drama                                                                                         004528171778267Death in Paradise                                                                                   
D202108012200610513   Whiskey Cavalier                                                                                    Whiskey Cavalier                                                                                    610516   03                                                                                                  Whiskey Cavalier                                                                                    610512   06000  500023381Crime                                                                                               004400171292323Whiskey Cavalier                                                                                    
D202108012300606702   Limetown                                                                                            Limetown                                                                                            606711   Ep 09                                                                                               Limetown                                                                                            606701   03954  500028351Crime Drama                                                                                         002112166473119Limetown                                                                                            
D202108012340606702   Limetown                                                                                            Limetown                                                                                            606712   Ep 10                                                                                               Limetown                                                                                            606701   03952  500028351Crime Drama                                                                                         003028166473120Limetown                                                                                            
D202108012505599495   Tommy (01)                                                                                          Tommy                                                                                               599506   Ep 11                                                                                               This Is Not a Drill                                                                                 599494   05055  500028351Crime Drama                                                                                         003955172035470Tommy                                                                                               
D202108012555599495   Tommy (01)                                                                                          Tommy                                                                                               599507   Ep 12                                                                                               Cause of Death                                                                                      599494   05215  500028351Crime Drama                                                                                         004115172035472Tommy                                                                                               
D202108012700579603   Rush (04)                                                                                           Rush                                                                                                579611   Episode 08                                                                                          Rush                                                                                                579080   04927  500028351Crime Drama                                                                                         004327172034986Rush                                                                                                
D202108020710609235   The Good Wife (01)                                                                                  The Good Wife                                                                                       609255   20, Mock                                                                                            The Good Wife                                                                                       609234   05000  500023209Drama                                                                                               004400171291646The Good Wife                                                                                       
D202108020800257791   Murdoch Mysteries (05) (HD)                                                                         Murdoch Mysteries                                                                                   122379   10, Staircase to Heaven                                                                             Staircase to Heaven                                                                                 327083   05944  500028351Crime Drama                                                                                         004500171291659Murdoch Mysteries                                                                                   
D202108020900256594   Rizzoli & Isles (02) (HD)                                                                           Rizzoli & Isles                                                                                     118948   05. Don't Hate The Player                                                                           Don't Hate the Player                                                                               327470   06100  500028351Crime Drama                                                                                         004500171291673Rizzoli and Isles                                                                                   
D202108021000568966   Unforgettable (01)                                                                                  Unforgettable                                                                                       568981   Ep 15                                                                                               The Following Sea                                                                                   568965   05634  500028351Crime Drama                                                                                         004034171291673Unforgettable                                                                                       
D202108021100600780   Hudson & Rex (01)                                                                                   Hudson & Rex                                                                                        600795   15, Over Ice                                                                                        Over Ice                                                                                            600779   05744  500028351Crime Drama                                                                                         004144171291674Hudson & Rex                                                                                        
D202108021200                                                                                                                                                                                                                                                                                                                                                                                                                                           06000                                                                                                               0     171291501                                                                                                    
D202108021300298268   Death in Paradise (03) (HD)                                                                         Death in Paradise                                                                                   177021   03, An Artistic Murder                                                                              An Artistic Murder                                                                                  329463   06146  500028351Crime Drama                                                                                         004546171778551Death in Paradise                                                                                   
D202108021400586474   Murdoch Mysteries (13)                                                                              Murdoch Mysteries                                                                                   586487   13, Kill Thy Neighbour                                                                              Kill Thy Neighbour                                                                                  327083   05957  500028351Crime Drama                                                                                         004210171291502Murdoch Mysteries                                                                                   
